rw_ratio,pause,bandwidth,latency,row_buffer_hit_rate,row_buffer_miss_rate,row_buffer_empty_rate
36,15,17.1531904,300.2971933930371,0.8138355571839666,0.1861644428160334,0
66,40,7.425493333333334,126.44664402748,0.7798011894159221,0.22019881058407786,0
22,42,5.5787136,109.19394662494066,0.7728883351650578,0.22711166483494216,0
50,200,0.5713109333333333,72.33460541743527,0.7576044988461624,0.24239550115383757,0
56,40,7.13824,121.74485073216783,0.7504281167346573,0.24957188326534274,0
86,30,12.012578133333333,183.83803994193525,0.7583855215937215,0.24161447840627848,0
8,37,6.210798933333333,96.45713642942455,0.7960891859065603,0.2039108140934397,0
86,400,0.18696533333333332,71.00495207667731,0.710109539023277,0.289890460976723,0
82,50,5.478754133333334,114.3689047156932,0.7724126867188492,0.22758731328115078,0
36,75,2.4715434666666667,84.26697127101926,0.8202162038987135,0.17978379610128647,0
66,2,18.3217024,317.96057587770537,0.8170140346783495,0.18298596532165046,0
14,32,7.823940266666667,118.4867853536596,0.7571995096349747,0.24280049036502527,0
22,35,7.251477333333334,127.28790242723149,0.7648533595361166,0.23514664046388345,0
94,25,15.2892032,241.1028018854194,0.8208997749906722,0.17910022500932776,0
72,40,7.227298133333333,126.82273793512051,0.7560567401342938,0.2439432598657062,0
44,2,18.721079466666666,331.86289655130764,0.7889580384310603,0.21104196156893973,0
24,5,18.283767466666667,324.3817829863586,0.8020716605627946,0.19792833943720545,0
6,25,10.451136,147.23746706090645,0.8012300544808398,0.19876994551916016,0
76,40,7.6390784,125.18429900695911,0.7812203803711889,0.2187796196288111,0
86,75,3.025361066666667,84.67206502211167,0.844773921860919,0.15522607813908096,0
12,50,3.9270101333333334,80.68697722855684,0.809535709202482,0.19046429079751803,0
96,27,13.971933866666667,204.0501013161609,0.8386607880117459,0.16133921198825407,0
28,27,10.4654848,141.44436283635707,0.7380979171966628,0.26190208280333716,0
36,20,15.635259733333333,279.66889937269946,0.8089129963755085,0.1910870036244915,0
32,75,2.0857216000000003,84.50678108957167,0.8396226994053281,0.16037730059467192,0
58,22,15.3658112,280.02851241388197,0.7936805575224041,0.20631944247759593,0
56,20,16.022737066666664,289.00888345708137,0.7930796476154286,0.2069203523845714,0
36,200,0.6516693333333333,64.74629914557894,0.7599698824761842,0.24003011752381576,0
32,37,6.802193066666666,119.90717637346154,0.7392100680941174,0.2607899319058826,0
100,22,16.037636266666667,225.4242129915568,0.8549577114738903,0.14504228852610968,0
74,15,17.634624,310.84769361687216,0.766927365921345,0.23307263407865497,0
84,75,2.8261205333333335,105.19054784792694,0.8265551683947993,0.17344483160520074,0
90,75,3.0617429333333335,75.49517793606893,0.8593916354048796,0.14060836459512038,0
36,42,6.003904,112.91416993725298,0.773759296173512,0.22624070382648798,0
80,5,18.064797866666666,290.2822116157845,0.7852296810273748,0.21477031897262522,0
24,50,4.289186133333333,99.82650592528806,0.7910379019534894,0.20896209804651056,0
66,32,10.04512,153.07163585859672,0.7809444320558971,0.21905556794410286,0
46,27,11.4032768,165.6267359041673,0.7443882329214938,0.2556117670785062,0
18,40,5.722077866666667,112.61093252338547,0.7657399232875405,0.23426007671245952,0
20,27,10.074734933333334,140.13525496858168,0.7604412209382594,0.2395587790617406,0
82,10,17.7697536,283.5736394640288,0.768803247033581,0.23119675296641895,0
28,15,17.0285312,304.1179512009294,0.791435462541048,0.20856453745895198,0
72,30,10.713578666666667,162.9230321396919,0.755316119705535,0.24468388029446497,0
68,32,9.612488533333334,149.46445663941086,0.7553782257481045,0.24462177425189546,0
68,15,17.357145600000003,300.9885878242715,0.7895818691909036,0.21041813080909644,0
68,22,15.372407466666665,280.2212768734332,0.7886662662493741,0.21133373375062592,0
98,200,0.7692373333333333,68.13994675245438,0.8882411670087081,0.11175883299129186,0
62,50,5.2501504,99.31717937426988,0.7758715128110107,0.22412848718898926,0
68,75,2.4722688,96.66223732511213,0.8360911780035137,0.16390882199648626,0
62,400,0.1690496,122.24719214557936,0.7094470104237651,0.2905529895762349,0
94,50,6.143112533333333,115.87135971534083,0.8043911898385322,0.1956088101614678,0
92,40,8.372270933333333,131.8771907064884,0.8022750402471447,0.1977249597528553,0
66,400,0.16939946666666666,117.17303478326575,0.7249578117522605,0.2750421882477395,0
60,200,0.6828544,78.60595211316888,0.7735685186573692,0.2264314813426308,0
74,75,2.756049066666667,83.31369506295785,0.8233126763877644,0.1766873236122356,0
90,1000,0.0022442666666666667,60.89163498098859,0.33079847908745247,0.6692015209125475,0
26,15,16.974459733333333,327.54208289108914,0.7665547536955285,0.2334452463044715,0
24,40,6.076228266666667,113.68095994596197,0.7720923014698241,0.2279076985301759,0
0,40,5.341265066666667,95.38360921557847,0.8516446341001662,0.14835536589983378,0
96,45,7.1473792,125.60962820634353,0.8289167587470384,0.1710832412529616,0
98,25,15.2138368,222.9493260363399,0.8371733464806633,0.16282665351933667,0
92,22,16.540475733333334,264.5437940237886,0.8158908899742408,0.18410911002575925,0
8,27,9.5484032,130.46954008918843,0.7932166081968554,0.20678339180314464,0
40,30,9.746146133333333,146.13127779684243,0.753179704699961,0.24682029530003902,0
2,2,17.948224,340.47646919552136,0.8744116112361127,0.12558838876388734,0
18,42,5.3036928,109.91848395162259,0.7707611823470117,0.22923881765298826,0
0,400,0.1413504,67.94793081590147,0.7827281233964201,0.21727187660357994,0
52,1000,0.0022357333333333333,78.11832061068702,0.4446564885496183,0.5553435114503817,0
20,2,18.56105386666667,338.84494921985595,0.8026592513022823,0.19734074869771767,0
86,15,17.48919466666667,273.0096546030914,0.7673154380426589,0.2326845619573411,0
78,37,8.590929066666668,139.72403170584312,0.7721871230132222,0.22781287698677777,0
18,27,9.896558933333333,161.06451106330186,0.7515613238336094,0.2484386761663906,0
66,30,10.914794666666666,166.09082332571703,0.7817176832521876,0.2182823167478124,0
58,1000,0.0020266666666666666,75.16631578947369,0.42736842105263156,0.5726315789473684,0
42,200,0.6372864,89.7149179186417,0.7575988859430652,0.24240111405693476,0
10,40,5.588096,92.90293669784643,0.7889662597063473,0.21103374029365274,0
38,75,2.2697386666666666,73.11027731213181,0.8359606744741245,0.16403932552587552,0
38,40,6.553591466666667,116.54323870810084,0.7575999447915948,0.24240005520840524,0
52,37,7.521109333333333,133.49446892125266,0.7479634209988881,0.25203657900111187,0
2,27,9.2116224,149.59776386737997,0.8188667394790303,0.18113326052096967,0
18,400,0.12534613333333333,107.50456123629927,0.7074681734631357,0.29253182653686427,0
60,5,18.3325696,322.0824502448123,0.798490514572127,0.20150948542787295,0
0,5,17.80267093333333,329.6278686194865,0.9144278215871009,0.0855721784128991,0
56,5,18.25556053333333,317.91416770118724,0.7956914884541773,0.20430851154582275,0
50,40,6.745416533333334,141.8787104784039,0.7718989194519522,0.22810108054804779,0
52,45,5.629674666666666,120.98686703167223,0.7554854087483089,0.24451459125169106,0
68,30,10.479547733333334,159.48455480736916,0.7560086053586434,0.24399139464135655,0
24,2,18.38338986666667,324.2399862082485,0.8016356562573472,0.19836434374265277,0
14,27,9.798869333333332,140.14562253982083,0.7556798934081103,0.24432010659188974,0
72,200,0.6063317333333333,69.76661576677057,0.7927295245199107,0.20727047548008926,0
2,20,13.4590848,235.94250463513143,0.8545427397856948,0.14545726021430516,0
86,2,18.3803392,284.1590577759391,0.7682678674395736,0.23173213256042635,0
16,35,6.9726464,108.33054544588333,0.7686459668072847,0.2313540331927153,0
36,2,18.4151168,322.62679586666843,0.8145711245230874,0.18542887547691256,0
92,400,0.18680746666666664,124.34956489961857,0.803142772308887,0.19685722769111302,0
68,10,18.314295466666668,313.1972904417003,0.791072061332402,0.20892793866759796,0
52,400,0.1426304,131.73639654192468,0.6796194920577942,0.32038050794220585,0
54,1000,0.002248533333333333,67.7988614800759,0.42314990512333966,0.5768500948766604,0
18,30,8.614391466666667,143.46204718442868,0.7521666688129458,0.2478333311870542,0
32,20,15.208221866666666,282.50922581840985,0.7786477321600358,0.2213522678399642,0
14,22,12.680520533333333,190.8788825300596,0.7681279624441074,0.23187203755589259,0
94,75,3.0872064000000004,83.62574484627099,0.857136341774881,0.14286365822511904,0
88,40,8.25408,131.95109435775296,0.7611516890232871,0.23884831097671289,0
58,32,9.6364928,148.84387323423604,0.7527084819351151,0.24729151806488492,0
28,25,11.541696,155.07420515258005,0.7424982948779798,0.2575017051220202,0
66,27,12.462779733333335,190.62802183932948,0.791006667661772,0.20899333233822803,0
58,37,7.942186666666666,131.9401699412471,0.7516086921485938,0.24839130785140617,0
84,37,8.827392,156.8741924868628,0.7607553699514723,0.2392446300485277,0
46,35,8.1207296,128.42470353089246,0.7380223570059518,0.26197764299404824,0
66,50,5.352046933333333,105.10836476263422,0.7864652507282447,0.2135347492717553,0
2,35,6.414958933333333,119.98474529494077,0.8188853253661774,0.18111467463382258,0
62,35,8.782510933333333,134.62101225633006,0.7652794572097468,0.23472054279025323,0
44,30,9.663278933333334,146.81204191591934,0.7310501313343026,0.26894986866569737,0
18,25,10.931780266666667,175.5474162332429,0.7532765629927529,0.24672343700724708,0
38,30,9.681390933333333,146.7857647542643,0.7565282079577766,0.24347179204222336,0
44,27,11.098496,166.13722594193948,0.7371961510220244,0.2628038489779756,0
68,50,5.008064,112.24498240717593,0.7770465127176224,0.22295348728237763,0
58,42,6.623300266666666,121.9582456093198,0.7578037229053504,0.24219627709464964,0
92,30,12.176055466666668,171.68346425713258,0.8057435042783861,0.19425649572161385,0
48,200,0.6527744,71.30998601252337,0.7456436200112423,0.2543563799887577,0
52,40,6.708693333333333,129.97282746351465,0.7542843514484688,0.24571564855153116,0
6,5,18.0493184,345.11377341397105,0.8471407171438304,0.15285928285616956,0
44,5,18.603601066666666,331.13495739289283,0.7886876783023972,0.21131232169760283,0
48,42,6.341073066666667,108.00388234620758,0.7454422014965795,0.25455779850342053,0
92,50,6.0955008,112.56760047933514,0.8082397648661342,0.19176023513386575,0
68,400,0.14781013333333334,122.16202407412753,0.7111104696475479,0.28888953035245213,0
44,45,5.404731733333334,112.17057879035565,0.7446946241278753,0.25530537587212465,0
36,35,7.7577685333333335,129.1908802924028,0.7683683060475948,0.23163169395240524,0
76,200,0.7134933333333333,68.97079384063387,0.792034683809239,0.20796531619076097,0
96,35,10.067916799999999,151.68952863195565,0.830917315486755,0.16908268451324504,0
62,200,0.6882261333333334,70.81653782012734,0.7747655034314302,0.22523449656856975,0
66,1000,0.0021674666666666666,69.51968503937007,0.36220472440944884,0.6377952755905512,0
88,10,17.944098133333334,268.862432161137,0.7771917668811085,0.22280823311889153,0
58,35,8.5711616,136.5275971522188,0.750439800364982,0.24956019963501797,0
8,32,7.614839466666666,110.1808556154141,0.7924535279325478,0.20754647206745225,0
42,40,6.570521599999999,118.57226960374285,0.7482515847752483,0.25174841522475166,0
20,200,0.5855615999999999,70.9989580373212,0.7676568955341334,0.2323431044658666,0
32,400,0.1338752,125.3925805526341,0.6930872932402715,0.3069127067597285,0
76,1000,0.0021546666666666667,74.97425742574258,0.4099009900990099,0.5900990099009902,0
22,40,6.0066048,112.71539151696895,0.7702383438533085,0.22976165614669153,0
28,400,0.15045973333333335,127.37664473684211,0.691214836660617,0.308785163339383,0
60,40,7.194624,125.84102074188947,0.7634713919726729,0.23652860802732711,0
94,2,18.570389333333335,269.16529629108413,0.8214096247273078,0.17859037527269217,0
96,1000,0.0021162666666666666,66.21975806451613,0.4274193548387097,0.5725806451612903,0
30,10,18.106530133333337,321.6758393815784,0.7876282071523132,0.2123717928476868,0
60,1000,0.0021888000000000003,77.29044834307992,0.38596491228070173,0.6140350877192983,0
48,10,18.375645866666666,312.5552473769426,0.79906389721166,0.20093610278833995,0
0,45,4.433075199999999,87.3428058009162,0.8629762021632297,0.13702379783677032,0
32,27,10.473480533333333,154.25130287933146,0.7341845634658426,0.2658154365341574,0
86,25,15.025472,248.60938531058972,0.7676873689336792,0.23231263106632083,0
60,37,8.032174933333334,131.93932847341392,0.7610909935029303,0.2389090064970697,0
96,37,9.3862784,144.6233784871698,0.830194339856785,0.16980566014321496,0
36,5,18.333367466666665,322.8908129603889,0.8150249843898473,0.18497501561015273,0
42,75,2.3511125333333336,84.50858788785591,0.8253164005647482,0.1746835994352518,0
8,5,18.1911296,344.5078732787849,0.8393822888271875,0.16061771117281254,0
38,35,7.893768533333333,131.90733462385597,0.7556815786372859,0.2443184213627141,0
2,40,5.2614442666666665,108.3615542100546,0.8257147745896488,0.17428522541035119,0
28,10,18.197956266666665,323.7007985290524,0.7938909945872896,0.20610900541271038,0
44,35,7.8409472000000004,129.43552104069477,0.7318190673018008,0.2681809326981992,0
42,25,12.297544533333333,184.87358546085673,0.7498599178346541,0.2501400821653459,0
52,10,18.19935146666667,310.37781869668214,0.7981445434070266,0.20185545659297344,0
50,50,4.703675733333333,115.67705408400477,0.7788564109634768,0.2211435890365232,0
52,2,18.5297664,313.0097632832437,0.7981302415843372,0.2018697584156628,0
64,35,8.791662933333335,140.64978559848652,0.7748024067407376,0.22519759325926236,0
62,30,10.737548799999999,158.78205531266656,0.7683330730628826,0.23166692693711743,0
80,2,18.158536533333333,290.59163599748945,0.7852243951759285,0.21477560482407154,0
24,1000,0.002222933333333333,57.39923224568138,0.3723608445297505,0.6276391554702495,0
44,10,18.3248,327.03734964941833,0.7885784801653133,0.2114215198346867,0
60,2,18.4292352,322.90378773506006,0.798421383577907,0.20157861642209296,0
8,15,16.466730666666667,309.78360697304777,0.8380863297049533,0.16191367029504666,0
96,32,11.315259733333333,164.60947955526,0.8327916066808094,0.16720839331919057,0
84,27,13.2210176,215.32976937014914,0.7718709539170924,0.22812904608290763,0
68,2,18.629777066666666,314.61663322862296,0.7906979140949176,0.20930208590508237,0
66,35,8.916603733333332,140.7971301764288,0.7776286959363661,0.22237130406363392,0
14,37,6.383812266666666,103.96568721633923,0.7639121885622702,0.23608781143772983,0
28,22,13.503244800000001,197.35994223893036,0.7577061971554175,0.24229380284458246,0
16,45,4.7896448,88.65177138049435,0.7865065345416289,0.2134934654583711,0
20,20,14.618773333333333,243.71347085619402,0.7865498245178802,0.21345017548211975,0
92,45,7.087675733333334,122.87759447469685,0.8067571488597823,0.19324285114021766,0
16,15,16.481762133333334,302.4352782636098,0.8028301439871931,0.1971698560128069,0
14,20,14.247381333333333,244.48142450893508,0.781784722825322,0.21821527717467804,0
8,20,13.901691733333333,217.82500414348348,0.8197911797555038,0.18020882024449625,0
92,1000,0.0021674666666666666,69.50196850393701,0.4251968503937008,0.5748031496062992,0
98,40,8.386619733333333,136.34746207248057,0.827339447114235,0.17266055288576498,0
82,20,15.988599466666667,268.30241401547164,0.7695811522236644,0.2304188477763356,0
4,15,16.161147733333333,301.13843320750937,0.8559172959069046,0.14408270409309543,0
14,15,16.598037333333334,321.9141426767146,0.7991110916889129,0.20088890831108708,0
34,10,18.2067072,317.83785895258455,0.8001648388860416,0.19983516111395838,0
100,37,9.399445333333333,146.20783987125182,0.845730925399286,0.15426907460071404,0
32,45,5.048145066666667,105.35407257025606,0.752327455565989,0.247672544434011,0
74,27,12.565602133333334,188.26351863282713,0.7414235281214697,0.2585764718785303,0
50,32,9.213866666666666,160.64374732540256,0.7743732345450336,0.2256267654549664,0
16,10,17.69176746666667,321.42468965773946,0.8032346736096976,0.19676532639030242,0
60,15,17.2085632,300.2598852464573,0.7976082357261142,0.20239176427388583,0
86,40,8.206988800000001,136.85524869876488,0.7620036880436992,0.23799631195630078,0
10,35,6.782728533333334,106.93400144698411,0.7844055049311128,0.21559449506888717,0
64,42,6.8095658666666665,122.18305545831146,0.7782864826390107,0.22171351736098932,0
16,42,5.3401344,93.07866009567151,0.7791879794885562,0.22081202051144377,0
18,50,3.990664533333333,100.38168051203121,0.7936688506081393,0.2063311493918607,0
46,200,0.6489343999999999,77.90435520138861,0.75951714071561,0.24048285928438995,0
50,22,14.8102656,254.57093525642054,0.8165366235340619,0.18346337646593813,0
28,5,18.509717333333334,332.1109404751492,0.794671771684898,0.205328228315102,0
32,1000,0.0022357333333333333,55.13549618320611,0.3549618320610687,0.6450381679389313,0
32,15,16.901179733333333,305.64103358929225,0.7831306261161352,0.21686937388386485,0
86,20,16.4930944,268.01659860317403,0.7690673740398891,0.23093262596011088,0
30,15,16.9706368,302.1247542084874,0.7859292272795955,0.21407077272040453,0
88,400,0.18385493333333333,121.19173377271356,0.7764266320113249,0.2235733679886751,0
54,2,18.6026496,321.57875866666285,0.7920842129212963,0.20791578707870373,0
68,5,18.5342336,314.45055786907614,0.790825470118171,0.20917452988182905,0
4,35,6.594645333333333,107.79404492712032,0.8061269911103635,0.19387300888963654,0
10,5,18.201984,344.49140518154303,0.8284185284417347,0.1715814715582653,0
44,1000,0.0020266666666666666,67.35578947368421,0.3684210526315789,0.631578947368421,0
66,200,0.6954794666666666,70.41626841223781,0.7832984668993822,0.2167015331006178,0
16,25,10.922312533333333,150.5066595205192,0.7686260921740822,0.23137390782591782,0
72,20,16.060155733333332,286.36752058239273,0.7823232066956793,0.21767679330432066,0
12,35,6.84352,106.24799911481577,0.7672433679354095,0.23275663206459052,0
18,20,14.4145024,272.0954732202277,0.7786726789819675,0.22132732101803254,0
62,37,8.1426432,128.83201086867444,0.764960449206469,0.235039550793531,0
72,37,8.0826752,133.44447451330998,0.7541028000234378,0.24589719997656223,0
78,22,15.655104,272.3586278086035,0.7991262317175706,0.20087376828242942,0
56,30,10.5560704,158.95733454361783,0.7518708982211159,0.24812910177888414,0
28,50,4.312102400000001,87.69338930570441,0.7670734349907832,0.23292656500921682,0
28,75,2.1620608,70.25243986627781,0.8361938140993384,0.16380618590066165,0
48,2,18.646711466666666,312.6020513884361,0.7981165236528284,0.20188347634717163,0
14,30,8.544435199999999,124.04501052102498,0.7550931238458766,0.24490687615412343,0
78,200,0.7169023999999999,70.46923653763749,0.7945114983573776,0.20548850164262245,0
54,75,2.3330048000000003,96.76500353399288,0.8229693598001456,0.17703064019985437,0
50,20,15.965576533333333,280.389646066459,0.8261232432871576,0.17387675671284242,0
14,75,2.0409429333333335,66.97633546088889,0.8700208635590138,0.12997913644098624,0
100,1000,0.002120533333333333,70.31388329979879,0.4225352112676056,0.5774647887323944,0
20,15,16.895129599999997,310.467358362817,0.8018418120529441,0.19815818794705586,0
34,75,2.2111616,68.37361224109708,0.8394318473451541,0.16056815265484592,0
12,27,9.730026666666667,133.33390820536502,0.7604959493088063,0.23950405069119374,0
60,32,9.737685333333333,149.67793142519233,0.7598627682088447,0.24013723179115531,0
38,20,15.630327466666667,273.27586168524647,0.7928973908637922,0.20710260913620782,0
76,15,17.248994133333333,282.95418710185197,0.8008240959766574,0.19917590402334262,0
20,32,8.054664533333334,119.30339557568625,0.7598542651492839,0.2401457348507161,0
12,37,6.326574933333333,100.97696467599425,0.7697564929919322,0.23024350700806784,0
22,45,5.024247466666667,104.6805973395584,0.7772593791558462,0.2227406208441538,0
56,15,17.170376533333332,297.801117145026,0.7946416612847876,0.20535833871521236,0
12,32,7.760507733333334,113.34823865242932,0.7630038227052086,0.2369961772947914,0
10,400,0.1386752,119.65602116792813,0.7443234262506923,0.25567657374930775,0
66,25,13.698500266666667,220.2857102958992,0.7968729073134936,0.20312709268650642,0
62,27,12.264456533333334,183.0438124750635,0.7748206459459478,0.2251793540540522,0
22,10,17.518634666666667,307.33209322340923,0.7960915066744928,0.2039084933255072,0
42,400,0.15559679999999998,166.26552045629046,0.6961994076999013,0.3038005923000987,0
46,5,18.679057066666665,327.8257852274366,0.7921055372616668,0.20789446273833323,0
76,75,2.7439914666666665,75.47002314796376,0.8427112698504019,0.1572887301495981,0
72,22,15.465796266666667,279.83554055820775,0.7829510957306287,0.2170489042693713,0
44,42,6.009732266666667,116.23582478197898,0.7386049721305389,0.2613950278694611,0
14,200,0.5725141333333332,70.97423667677724,0.7725419762563067,0.22745802374369328,0
78,75,2.8110336,79.42868224192584,0.8244024309539855,0.17559756904601453,0
84,45,6.686523733333333,141.47615197623728,0.7690010043684283,0.23099899563157167,0
84,50,5.727808,133.29087146254395,0.7762561873582354,0.22374381264176457,0
